transcript_id,gene_id,gene_symbol,pathway_id,annotation_version
Cre02.g111200.t2.1,Cre02.g111200,,,v5.5
Cre02.g111200.t3.1,Cre02.g111200,,,v5.5
Cre02.g111300.t1.1,Cre02.g111300,,,v5.5
Cre02.g111300.t2.1,Cre02.g111300,,,v5.5
Cre02.g111350.t1.2,Cre02.g111350,,,v5.5
Cre02.g111400.t1.2,Cre02.g111400,,,v5.5
Cre02.g111450.t1.2,Cre02.g111450,,,v5.5
Cre02.g111500.t1.1,Cre02.g111500,,,v5.5
Cre02.g111500.t2.1,Cre02.g111500,,,v5.5
Cre02.g111526.t1.1,Cre02.g111526,,,v5.5
Cre02.g111550.t1.1,Cre02.g111550,,,v5.5
Cre02.g111600.t1.2,Cre02.g111600,,,v5.5
Cre02.g111650.t1.2,Cre02.g111650,CGL8,,v5.5
Cre02.g111700.t1.2,Cre02.g111700,,,v5.5
Cre02.g111800.t1.2,Cre02.g111800,,,v5.5
Cre02.g111850.t1.1,Cre02.g111850,,,v5.5
Cre02.g111900.t2.1,Cre02.g111900,,,v5.5
Cre02.g111900.t1.1,Cre02.g111900,,,v5.5
Cre02.g111950.t1.1,Cre02.g111950,,,v5.5
Cre02.g112000.t1.1,Cre02.g112000,,,v5.5
Cre02.g112050.t1.1,Cre02.g112050,,,v5.5
Cre02.g112100.t1.1,Cre02.g112100,FAP101,,v5.5
Cre02.g112150.t1.2,Cre02.g112150,,Creinhardtii PWY-7409,v5.5
Cre02.g112200.t1.2,Cre02.g112200,,,v5.5
Cre02.g112250.t1.2,Cre02.g112250,,,v5.5
Cre02.g112266.t1.2,Cre02.g112266,,,v5.5
Cre02.g112300.t1.1,Cre02.g112300,MOT15,,v5.5
Cre02.g112333.t1.1,Cre02.g112333,,,v5.5
Cre02.g112400.t1.1,Cre02.g112400,,Creinhardtii PWY-6902,v5.5
Cre02.g112400.t1.1,Cre02.g112400,,Creinhardtii PWY-6902,v5.5
Cre02.g112400.t1.1,Cre02.g112400,,Creinhardtii PWY-6902,v5.5
Cre02.g112433.t1.1,Cre02.g112433,,,v5.5
Cre02.g112433.t2.1,Cre02.g112433,,,v5.5
Cre02.g112500.t1.1,Cre02.g112500,,,v5.5
Cre02.g112550.t1.2,Cre02.g112550,,,v5.5
Cre02.g112600.t1.2,Cre02.g112600,,,v5.5
Cre02.g112650.t1.2,Cre02.g112650,,,v5.5
Cre02.g112701.t1.1,Cre02.g112701,,,v5.5
Cre02.g112750.t1.2,Cre02.g112750,,,v5.5
Cre02.g112800.t1.1,Cre02.g112800,,,v5.5
Cre02.g112850.t1.1,Cre02.g112850,,,v5.5
Cre02.g112900.t1.2,Cre02.g112900,,,v5.5
Cre02.g112950.t1.2,Cre02.g112950,,,v5.5
Cre02.g113000.t1.2,Cre02.g113000,,,v5.5
Cre02.g113050.t1.2,Cre02.g113050,,Creinhardtii PWY-7409,v5.5
Cre02.g113100.t1.2,Cre02.g113100,,,v5.5
Cre02.g113150.t1.2,Cre02.g113150,,,v5.5
Cre02.g113200.t1.1,Cre02.g113200,GLN1,Creinhardtii PWY-6963,v5.5
Cre02.g113200.t1.1,Cre02.g113200,GLN1,Creinhardtii GLNSYN-PWY,v5.5
Cre02.g113250.t1.1,Cre02.g113250,,,v5.5
Cre02.g113300.t1.1,Cre02.g113300,OPR6,,v5.5
Cre02.g113350.t1.2,Cre02.g113350,,,v5.5
Cre02.g113376.t1.1,Cre02.g113376,,,v5.5
Cre02.g113400.t1.2,Cre02.g113400,,,v5.5
Cre02.g113450.t1.1,Cre02.g113450,,,v5.5
Cre02.g113500.t1.2,Cre02.g113500,,,v5.5
Cre02.g113550.t1.2,Cre02.g113550,,,v5.5
Cre02.g113600.t1.2,Cre02.g113600,,,v5.5
Cre02.g113652.t1.1,Cre02.g113652,,,v5.5
Cre02.g113652.t2.1,Cre02.g113652,,,v5.5
Cre02.g113700.t1.2,Cre02.g113700,,,v5.5
Cre02.g113750.t1.1,Cre02.g113750,,,v5.5
Cre02.g113751.t1.2,Cre02.g113751,,,v5.5
Cre02.g113752.t1.2,Cre02.g113752,,,v5.5
Cre02.g113800.t1.1,Cre02.g113800,,,v5.5
Cre02.g113809.t1.2,Cre02.g113809,,,v5.5
Cre02.g113850.t1.1,Cre02.g113850,PBGD2,Creinhardtii PWY-5188,v5.5
Cre02.g113900.t1.1,Cre02.g113900,,,v5.5
Cre02.g113950.t1.1,Cre02.g113950,,,v5.5
Cre02.g114000.t1.1,Cre02.g114000,,,v5.5
Cre02.g114001.t1.2,Cre02.g114001,,,v5.5
Cre02.g114050.t1.1,Cre02.g114050,,,v5.5
Cre02.g114100.t1.1,Cre02.g114100,,,v5.5
Cre02.g114150.t1.1,Cre02.g114150,,,v5.5
Cre02.g114200.t1.1,Cre02.g114200,,,v5.5
Cre02.g114250.t1.2,Cre02.g114250,,Creinhardtii PWY-5837,v5.5
Cre02.g114300.t1.1,Cre02.g114300,,,v5.5
Cre02.g114350.t1.2,Cre02.g114350,,,v5.5
Cre02.g114400.t1.2,Cre02.g114400,,,v5.5
Cre02.g114450.t1.2,Cre02.g114450,,,v5.5
Cre02.g114500.t1.2,Cre02.g114500,,Creinhardtii PWY-3385,v5.5
Cre02.g114550.t1.2,Cre02.g114550,,,v5.5
Cre02.g114575.t1.1,Cre02.g114575,,,v5.5
Cre02.g114600.t1.2,Cre02.g114600,PRX2,,v5.5
Cre02.g114650.t1.1,Cre02.g114650,,,v5.5
Cre02.g114700.t1.2,Cre02.g114700,RSP12,,v5.5
Cre02.g114750.t1.2,Cre02.g114750,,,v5.5
Cre02.g114800.t1.2,Cre02.g114800,,,v5.5
Cre02.g114850.t1.2,Cre02.g114850,,,v5.5
Cre02.g114900.t1.1,Cre02.g114900,,,v5.5
Cre02.g114950.t1.1,Cre02.g114950,,,v5.5
Cre02.g115000.t1.1,Cre02.g115000,,,v5.5
Cre02.g115050.t1.2,Cre02.g115050,RSEP3,,v5.5
Cre02.g115100.t1.1,Cre02.g115100,,,v5.5
Cre02.g115150.t1.1,Cre02.g115150,,,v5.5
Cre02.g115150.t2.1,Cre02.g115150,,,v5.5
Cre02.g115200.t1.2,Cre02.g115200,RPL27A,,v5.5
Cre02.g115250.t1.1,Cre02.g115250,,,v5.5
Cre02.g115300.t1.1,Cre02.g115300,,,v5.5
Cre02.g115350.t1.2,Cre02.g115350,,,v5.5
Cre02.g115400.t1.1,Cre02.g115400,,,v5.5
Cre02.g115450.t1.1,Cre02.g115450,CYG47,,v5.5
Cre02.g115500.t1.2,Cre02.g115500,,,v5.5
Cre02.g115508.t1.1,Cre02.g115508,,,v5.5
Cre02.g115550.t1.2,Cre02.g115550,,,v5.5
Cre02.g115567.t1.1,Cre02.g115567,,,v5.5
Cre02.g115600.t1.1,Cre02.g115600,,,v5.5
Cre02.g115650.t1.2,Cre02.g115650,FBA4,Creinhardtii PWY66-399,v5.5
Cre02.g115650.t1.2,Cre02.g115650,FBA4,Creinhardtii GLUCONEO-PWY,v5.5
Cre02.g115650.t1.2,Cre02.g115650,FBA4,Creinhardtii SUCSYN-PWY,v5.5
Cre02.g115650.t1.2,Cre02.g115650,FBA4,Creinhardtii PWY-5464,v5.5
Cre02.g115650.t1.2,Cre02.g115650,FBA4,Creinhardtii ANAGLYCOLYSIS-PWY,v5.5
Cre02.g115650.t1.2,Cre02.g115650,FBA4,Creinhardtii PWY-1042,v5.5
Cre02.g115650.t1.2,Cre02.g115650,FBA4,Creinhardtii CALVIN-PWY,v5.5
Cre02.g115700.t1.2,Cre02.g115700,,,v5.5
Cre02.g115750.t1.1,Cre02.g115750,,Creinhardtii PWY-7409,v5.5
Cre02.g115800.t1.1,Cre02.g115800,,,v5.5
Cre02.g115850.t1.2,Cre02.g115850,,,v5.5
Cre02.g115900.t1.2,Cre02.g115900,,,v5.5
Cre02.g115950.t1.2,Cre02.g115950,,,v5.5
Cre02.g116000.t1.1,Cre02.g116000,,,v5.5
Cre02.g116050.t1.1,Cre02.g116050,,,v5.5
Cre02.g116100.t1.1,Cre02.g116100,,,v5.5
Cre02.g116150.t1.1,Cre02.g116150,,,v5.5
Cre02.g116200.t1.2,Cre02.g116200,,,v5.5
Cre02.g116250.t1.1,Cre02.g116250,,,v5.5
Cre02.g116300.t1.2,Cre02.g116300,,,v5.5
Cre02.g116350.t1.2,Cre02.g116350,,,v5.5
Cre02.g116400.t1.1,Cre02.g116400,DII7,,v5.5
Cre02.g116450.t1.2,Cre02.g116450,,Creinhardtii PENTOSE-P-PWY,v5.5
Cre02.g116450.t1.2,Cre02.g116450,,Creinhardtii PWY-5723,v5.5
Cre02.g116450.t1.2,Cre02.g116450,,Creinhardtii NONOXIPENT-PWY,v5.5
Cre02.g116450.t1.2,Cre02.g116450,,Creinhardtii CALVIN-PWY,v5.5
Cre02.g116500.t1.1,Cre02.g116500,,,v5.5
Cre02.g116550.t1.2,Cre02.g116550,DNJ24,Creinhardtii PWY66-389,v5.5
Cre02.g116600.t1.2,Cre02.g116600,,,v5.5
Cre02.g116600.t2.1,Cre02.g116600,,,v5.5
Cre02.g116650.t1.2,Cre02.g116650,,,v5.5
Cre02.g116700.t1.2,Cre02.g116700,,,v5.5
Cre02.g116750.t1.1,Cre02.g116750,,Creinhardtii PWY-7229,v5.5
Cre02.g116750.t1.1,Cre02.g116750,,Creinhardtii PWY-7229,v5.5
Cre02.g116750.t1.1,Cre02.g116750,,Creinhardtii PWY-841,v5.5
Cre02.g116750.t1.1,Cre02.g116750,,Creinhardtii PWY-841,v5.5
Cre02.g116750.t1.1,Cre02.g116750,,Creinhardtii PWY-7219,v5.5
Cre02.g116750.t1.1,Cre02.g116750,,Creinhardtii PWY-7219,v5.5
Cre02.g116750.t2.1,Cre02.g116750,,Creinhardtii PWY-7229,v5.5
Cre02.g116750.t2.1,Cre02.g116750,,Creinhardtii PWY-7229,v5.5
Cre02.g116750.t2.1,Cre02.g116750,,Creinhardtii PWY-841,v5.5
Cre02.g116750.t2.1,Cre02.g116750,,Creinhardtii PWY-841,v5.5
Cre02.g116750.t2.1,Cre02.g116750,,Creinhardtii PWY-7219,v5.5
Cre02.g116750.t2.1,Cre02.g116750,,Creinhardtii PWY-7219,v5.5
Cre02.g116800.t1.1,Cre02.g116800,,,v5.5
Cre02.g116850.t1.2,Cre02.g116850,,,v5.5
Cre02.g116900.t1.2,Cre02.g116900,,,v5.5
Cre02.g116900.t2.1,Cre02.g116900,,,v5.5
Cre02.g116950.t1.2,Cre02.g116950,,,v5.5
Cre02.g117000.t1.1,Cre02.g117000,CYG21,,v5.5
Cre02.g117050.t1.1,Cre02.g117050,,,v5.5
Cre02.g117050.t2.1,Cre02.g117050,,,v5.5
Cre02.g117050.t3.1,Cre02.g117050,,,v5.5
Cre02.g117100.t1.2,Cre02.g117100,,,v5.5
Cre02.g117150.t1.2,Cre02.g117150,,,v5.5
Cre02.g117175.t1.1,Cre02.g117175,,,v5.5
Cre02.g117200.t1.2,Cre02.g117200,,,v5.5
Cre02.g117250.t1.1,Cre02.g117250,,,v5.5
Cre02.g117250.t2.1,Cre02.g117250,,,v5.5
Cre02.g117300.t1.2,Cre02.g117300,,,v5.5
Cre02.g117350.t1.1,Cre02.g117350,MOT11,Creinhardtii PWY-6535,v5.5
Cre02.g117376.t1.1,Cre02.g117376,,Creinhardtii PWY-7409,v5.5
Cre02.g117410.t1.2,Cre02.g117410,,,v5.5
Cre02.g117450.t1.1,Cre02.g117450,,,v5.5
Cre02.g117500.t1.2,Cre02.g117500,,Creinhardtii ANAGLYCOLYSIS-PWY,v5.5
Cre02.g117500.t1.2,Cre02.g117500,,Creinhardtii PWY-621,v5.5
Cre02.g117500.t1.2,Cre02.g117500,,Creinhardtii PWY-7238,v5.5
Cre02.g117550.t1.2,Cre02.g117550,,,v5.5
Cre02.g117600.t1.1,Cre02.g117600,,,v5.5
Cre02.g117650.t1.1,Cre02.g117650,,,v5.5
Cre02.g117700.t1.1,Cre02.g117700,,,v5.5
Cre02.g117781.t1.1,Cre02.g117781,,,v5.5
Cre02.g117813.t1.2,Cre02.g117813,,,v5.5
Cre02.g117850.t1.2,Cre02.g117850,,,v5.5
Cre02.g117900.t1.1,Cre02.g117900,,,v5.5
Cre02.g117950.t1.1,Cre02.g117950,,,v5.5
Cre02.g118000.t1.2,Cre02.g118000,,,v5.5
Cre02.g118050.t1.2,Cre02.g118050,,,v5.5
Cre02.g118100.t1.2,Cre02.g118100,,,v5.5
Cre02.g118125.t1.1,Cre02.g118125,,,v5.5
Cre02.g118125.t2.1,Cre02.g118125,,,v5.5
Cre02.g118151.t1.1,Cre02.g118151,,,v5.5
Cre02.g118200.t1.2,Cre02.g118200,,,v5.5
Cre02.g118250.t1.1,Cre02.g118250,,,v5.5
Cre02.g118300.t1.2,Cre02.g118300,,,v5.5
Cre02.g118350.t1.1,Cre02.g118350,,,v5.5
Cre02.g118400.t1.1,Cre02.g118400,,,v5.5
Cre02.g118450.t1.1,Cre02.g118450,DNJ28,,v5.5
Cre02.g118500.t1.1,Cre02.g118500,,,v5.5
Cre02.g118600.t1.2,Cre02.g118600,FTSZ1,,v5.5
Cre02.g118650.t1.1,Cre02.g118650,,,v5.5
Cre02.g118700.t1.1,Cre02.g118700,,,v5.5
Cre02.g118750.t1.1,Cre02.g118750,,,v5.5
Cre02.g118801.t1.1,Cre02.g118801,,,v5.5
Cre02.g118850.t1.2,Cre02.g118850,,,v5.5
Cre02.g118900.t1.2,Cre02.g118900,,,v5.5
Cre02.g119000.t1.1,Cre02.g119000,,,v5.5
Cre02.g119050.t1.1,Cre02.g119050,,,v5.5
Cre02.g119100.t1.2,Cre02.g119100,,,v5.5
Cre02.g119150.t1.2,Cre02.g119150,,,v5.5
Cre02.g119201.t1.1,Cre02.g119201,,,v5.5
Cre02.g119250.t1.2,Cre02.g119250,,,v5.5
Cre02.g119300.t1.2,Cre02.g119300,,,v5.5
Cre02.g119350.t1.2,Cre02.g119350,,,v5.5
Cre02.g119400.t1.1,Cre02.g119400,,,v5.5
Cre02.g119450.t1.2,Cre02.g119450,,,v5.5
Cre02.g119484.t1.2,Cre02.g119484,,,v5.5
Cre02.g119500.t1.1,Cre02.g119500,,,v5.5
Cre02.g119526.t1.1,Cre02.g119526,,,v5.5
Cre02.g119550.t1.2,Cre02.g119550,,,v5.5
Cre02.g119600.t1.2,Cre02.g119600,,,v5.5
Cre02.g119650.t1.1,Cre02.g119650,,,v5.5
Cre02.g119651.t1.2,Cre02.g119651,,,v5.5
Cre02.g119700.t1.1,Cre02.g119700,,,v5.5
Cre02.g119751.t1.1,Cre02.g119751,,,v5.5
Cre02.g119800.t1.1,Cre02.g119800,,,v5.5
Cre02.g119850.t1.1,Cre02.g119850,,,v5.5
Cre02.g119900.t1.2,Cre02.g119900,,,v5.5
Cre02.g119950.t1.2,Cre02.g119950,,,v5.5
Cre02.g120001.t1.1,Cre02.g120001,,,v5.5
Cre02.g120100.t1.2,Cre02.g120100,RBCS1,Creinhardtii PWY-5723,v5.5
Cre02.g120100.t1.2,Cre02.g120100,RBCS1,Creinhardtii CALVIN-PWY,v5.5
Cre02.g120150.t1.2,Cre02.g120150,RBCS2,Creinhardtii PWY-5723,v5.5
Cre02.g120150.t1.2,Cre02.g120150,RBCS2,Creinhardtii CALVIN-PWY,v5.5
Cre02.g120250.t1.1,Cre02.g120250,,,v5.5
Cre02.g120250.t2.1,Cre02.g120250,,,v5.5
Cre02.g120301.t1.1,Cre02.g120301,SELH1,,v5.5
Cre02.g120350.t1.2,Cre02.g120350,,,v5.5
Cre02.g134124.t1.1,Cre02.g134124,,,v5.5
Cre02.g140900.t1.1,Cre02.g140900,,,v5.5
Cre02.g140921.t1.1,Cre02.g140921,,,v5.5
Cre02.g140941.t1.1,Cre02.g140941,,,v5.5
Cre02.g140961.t1.1,Cre02.g140961,,,v5.5
Cre02.g140981.t1.1,Cre02.g140981,,,v5.5
Cre02.g141000.t1.1,Cre02.g141000,,,v5.5
Cre02.g141004.t1.1,Cre02.g141004,,,v5.5
Cre02.g141011.t1.1,Cre02.g141011,,,v5.5
Cre02.g141026.t1.1,Cre02.g141026,,,v5.5
Cre02.g141046.t1.1,Cre02.g141046,,,v5.5
Cre02.g141050.t1.1,Cre02.g141050,,,v5.5
Cre02.g141066.t1.1,Cre02.g141066,,,v5.5
Cre02.g141066.t2.1,Cre02.g141066,,,v5.5
Cre02.g141066.t3.1,Cre02.g141066,,,v5.5
Cre02.g141066.t4.1,Cre02.g141066,,,v5.5
Cre02.g141086.t1.1,Cre02.g141086,,,v5.5
Cre02.g141086.t2.1,Cre02.g141086,,,v5.5
Cre02.g141100.t1.2,Cre02.g141100,CPL23,,v5.5
Cre02.g141126.t1.1,Cre02.g141126,,,v5.5
Cre02.g141146.t1.1,Cre02.g141146,,,v5.5
Cre02.g141150.t1.1,Cre02.g141150,,,v5.5
Cre02.g141186.t1.1,Cre02.g141186,,,v5.5
Cre02.g141200.t1.2,Cre02.g141200,,Creinhardtii PWY-5653,v5.5
Cre02.g141200.t1.2,Cre02.g141200,,Creinhardtii PYRIDNUCSYN-PWY,v5.5
Cre02.g141206.t1.1,Cre02.g141206,,,v5.5
Cre02.g141226.t1.1,Cre02.g141226,,,v5.5
Cre02.g141246.t1.1,Cre02.g141246,,,v5.5
Cre02.g141250.t1.2,Cre02.g141250,,,v5.5
Cre02.g141266.t1.1,Cre02.g141266,,,v5.5
Cre02.g141286.t1.1,Cre02.g141286,,,v5.5
Cre02.g141306.t1.1,Cre02.g141306,,,v5.5
Cre02.g141326.t1.1,Cre02.g141326,,,v5.5
Cre02.g141346.t1.1,Cre02.g141346,,,v5.5
Cre02.g141350.t1.2,Cre02.g141350,DRC10,,v5.5
Cre02.g141366.t1.1,Cre02.g141366,,,v5.5
Cre02.g141386.t1.1,Cre02.g141386,,,v5.5
Cre02.g141400.t1.2,Cre02.g141400,,Creinhardtii PWY66-399,v5.5
Cre02.g141400.t1.2,Cre02.g141400,,Creinhardtii GLUCONEO-PWY,v5.5
Cre02.g141400.t1.2,Cre02.g141400,,Creinhardtii PWY-561,v5.5
Cre02.g141400.t1.2,Cre02.g141400,,Creinhardtii PWY-7117,v5.5
Cre02.g141406.t1.1,Cre02.g141406,,,v5.5
Cre02.g141426.t1.1,Cre02.g141426,,,v5.5
Cre02.g141446.t1.1,Cre02.g141446,,,v5.5
Cre02.g141450.t1.2,Cre02.g141450,,,v5.5
Cre02.g141466.t1.1,Cre02.g141466,,,v5.5
Cre02.g141500.t1.2,Cre02.g141500,,,v5.5
Cre02.g141506.t1.1,Cre02.g141506,,,v5.5
Cre02.g141526.t1.1,Cre02.g141526,,,v5.5
Cre02.g141546.t1.1,Cre02.g141546,,,v5.5
Cre02.g141550.t1.2,Cre02.g141550,,,v5.5
Cre02.g141600.t1.2,Cre02.g141600,,,v5.5
Cre02.g141606.t1.1,Cre02.g141606,,,v5.5
Cre02.g141626.t1.1,Cre02.g141626,,,v5.5
Cre02.g141646.t1.1,Cre02.g141646,,,v5.5
Cre02.g141666.t1.1,Cre02.g141666,,,v5.5
Cre02.g141666.t2.1,Cre02.g141666,,,v5.5
Cre02.g141686.t1.1,Cre02.g141686,,,v5.5
Cre02.g141700.t1.1,Cre02.g141700,,,v5.5
Cre02.g141701.t1.1,Cre02.g141701,,,v5.5
Cre02.g141706.t1.1,Cre02.g141706,,,v5.5
Cre02.g141706.t2.1,Cre02.g141706,,,v5.5
Cre02.g141726.t1.1,Cre02.g141726,,,v5.5
Cre02.g141746.t1.1,Cre02.g141746,,,v5.5
Cre02.g141766.t1.1,Cre02.g141766,,,v5.5
Cre02.g141786.t1.1,Cre02.g141786,,,v5.5
Cre02.g141800.t1.2,Cre02.g141800,,,v5.5
Cre02.g141806.t1.1,Cre02.g141806,,,v5.5
Cre02.g141826.t1.1,Cre02.g141826,,,v5.5
Cre02.g141846.t1.1,Cre02.g141846,,,v5.5
Cre02.g141850.t1.1,Cre02.g141850,,,v5.5
Cre02.g141886.t1.1,Cre02.g141886,,,v5.5
Cre02.g141900.t1.2,Cre02.g141900,,,v5.5
Cre02.g141926.t1.1,Cre02.g141926,,,v5.5
Cre02.g141926.t2.1,Cre02.g141926,,,v5.5
Cre02.g141946.t1.1,Cre02.g141946,,,v5.5
Cre02.g141946.t3.1,Cre02.g141946,,,v5.5
Cre02.g141950.t1.1,Cre02.g141950,,,v5.5
Cre02.g141966.t1.1,Cre02.g141966,,,v5.5
Cre02.g141966.t2.1,Cre02.g141966,,,v5.5
Cre02.g141966.t3.1,Cre02.g141966,,,v5.5
Cre02.g141966.t4.1,Cre02.g141966,,,v5.5
Cre02.g141986.t1.1,Cre02.g141986,,,v5.5
Cre02.g142000.t1.2,Cre02.g142000,,,v5.5
Cre02.g142006.t1.1,Cre02.g142006,,,v5.5
Cre02.g142026.t1.1,Cre02.g142026,,,v5.5
Cre02.g142066.t1.1,Cre02.g142066,,,v5.5
Cre02.g142086.t1.1,Cre02.g142086,,,v5.5
Cre02.g142100.t1.1,Cre02.g142100,,,v5.5
Cre02.g142126.t1.1,Cre02.g142126,FAP115,,v5.5
Cre02.g142146.t1.1,Cre02.g142146,,Creinhardtii PWY-5086,v5.5
Cre02.g142146.t1.1,Cre02.g142146,,Creinhardtii PWY-5064,v5.5
Cre02.g142150.t1.2,Cre02.g142150,,,v5.5
Cre02.g142166.t1.1,Cre02.g142166,,,v5.5
Cre02.g142166.t2.1,Cre02.g142166,,,v5.5
Cre02.g142186.t1.1,Cre02.g142186,,,v5.5
Cre02.g142200.t1.2,Cre02.g142200,,Creinhardtii PWY-6842,v5.5
Cre02.g142206.t1.1,Cre02.g142206,,,v5.5
Cre02.g142226.t1.1,Cre02.g142226,,,v5.5
Cre02.g142266.t1.1,Cre02.g142266,,,v5.5
Cre02.g142286.t1.1,Cre02.g142286,,,v5.5
Cre02.g142306.t1.1,Cre02.g142306,,,v5.5
Cre02.g142326.t1.1,Cre02.g142326,,,v5.5
Cre02.g142346.t1.1,Cre02.g142346,,,v5.5
Cre02.g142351.t1.1,Cre02.g142351,,Creinhardtii PWY-5963,v5.5
Cre02.g142352.t1.1,Cre02.g142352,,Creinhardtii TRNA-CHARGING-PWY,v5.5
Cre02.g142353.t1.1,Cre02.g142353,,,v5.5
Cre02.g142366.t1.1,Cre02.g142366,,,v5.5
Cre02.g142386.t1.1,Cre02.g142386,,,v5.5
Cre02.g142400.t1.1,Cre02.g142400,,,v5.5
Cre02.g142426.t1.1,Cre02.g142426,,,v5.5
Cre02.g142446.t1.1,Cre02.g142446,,,v5.5
Cre02.g142466.t1.1,Cre02.g142466,,,v5.5
Cre02.g142486.t1.1,Cre02.g142486,,,v5.5
Cre02.g142526.t1.1,Cre02.g142526,,,v5.5
Cre02.g142546.t1.1,Cre02.g142546,,,v5.5
Cre02.g142566.t1.1,Cre02.g142566,,,v5.5
Cre02.g142586.t1.1,Cre02.g142586,,,v5.5
Cre02.g142600.t1.1,Cre02.g142600,,,v5.5
Cre02.g142601.t1.1,Cre02.g142601,,,v5.5
Cre02.g142602.t1.1,Cre02.g142602,,,v5.5
Cre02.g142602.t2.1,Cre02.g142602,,,v5.5
Cre02.g142604.t1.1,Cre02.g142604,,,v5.5
Cre02.g142605.t1.1,Cre02.g142605,,,v5.5
Cre02.g142606.t1.1,Cre02.g142606,,,v5.5
Cre02.g142607.t1.1,Cre02.g142607,,,v5.5
Cre02.g142627.t1.1,Cre02.g142627,,,v5.5
Cre02.g142627.t2.1,Cre02.g142627,,,v5.5
Cre02.g142627.t3.1,Cre02.g142627,,,v5.5
Cre02.g142650.t1.1,Cre02.g142650,,,v5.5
Cre02.g142667.t1.1,Cre02.g142667,,,v5.5
Cre02.g142687.t2.1,Cre02.g142687,,,v5.5
Cre02.g142687.t1.1,Cre02.g142687,,,v5.5
Cre02.g142700.t1.2,Cre02.g142700,,,v5.5
Cre02.g142727.t1.1,Cre02.g142727,,,v5.5
Cre02.g142747.t1.1,Cre02.g142747,,,v5.5
Cre02.g142750.t1.2,Cre02.g142750,,,v5.5
Cre02.g142750.t2.1,Cre02.g142750,,,v5.5
Cre02.g142767.t1.1,Cre02.g142767,,,v5.5
Cre02.g142787.t1.1,Cre02.g142787,,,v5.5
Cre02.g142787.t2.1,Cre02.g142787,,,v5.5
Cre02.g142800.t1.2,Cre02.g142800,TRXz,,v5.5
Cre02.g142807.t1.1,Cre02.g142807,,,v5.5
Cre02.g142850.t1.2,Cre02.g142850,,,v5.5
Cre02.g142852.t1.1,Cre02.g142852,,,v5.5
Cre02.g142867.t1.1,Cre02.g142867,,,v5.5
Cre02.g142887.t1.1,Cre02.g142887,,,v5.5
Cre02.g142900.t1.2,Cre02.g142900,,,v5.5
Cre02.g142907.t1.1,Cre02.g142907,,,v5.5
Cre02.g142927.t1.1,Cre02.g142927,,,v5.5
Cre02.g142947.t1.1,Cre02.g142947,,,v5.5
Cre02.g142950.t1.2,Cre02.g142950,,,v5.5
Cre02.g142967.t1.1,Cre02.g142967,,,v5.5
Cre02.g142987.t1.1,Cre02.g142987,,,v5.5
Cre02.g143007.t1.1,Cre02.g143007,,,v5.5
Cre02.g143027.t1.1,Cre02.g143027,,,v5.5
Cre02.g143027.t2.1,Cre02.g143027,,,v5.5
Cre02.g143050.t1.2,Cre02.g143050,,,v5.5
Cre02.g143067.t2.1,Cre02.g143067,,,v5.5
Cre02.g143067.t1.1,Cre02.g143067,,,v5.5
Cre02.g143087.t1.1,Cre02.g143087,,,v5.5
Cre02.g143087.t2.1,Cre02.g143087,,,v5.5
Cre02.g143127.t1.1,Cre02.g143127,,,v5.5
Cre02.g143147.t1.1,Cre02.g143147,,,v5.5
Cre02.g143150.t1.1,Cre02.g143150,,,v5.5
Cre02.g143151.t1.1,Cre02.g143151,,,v5.5
Cre02.g143167.t1.1,Cre02.g143167,,,v5.5
Cre02.g143167.t2.1,Cre02.g143167,,,v5.5
Cre02.g143200.t1.1,Cre02.g143200,,Creinhardtii TRNA-CHARGING-PWY,v5.5
Cre02.g143207.t1.1,Cre02.g143207,,,v5.5
Cre02.g143227.t1.1,Cre02.g143227,,,v5.5
Cre02.g143227.t2.1,Cre02.g143227,,,v5.5
Cre02.g143227.t3.1,Cre02.g143227,,,v5.5
Cre02.g143250.t1.2,Cre02.g143250,IDH2,Creinhardtii PWY-5464,v5.5
Cre02.g143250.t1.2,Cre02.g143250,IDH2,Creinhardtii PWY-5690,v5.5
Cre02.g143287.t1.1,Cre02.g143287,,,v5.5
Cre02.g143300.t1.2,Cre02.g143300,,,v5.5
Cre02.g143327.t1.1,Cre02.g143327,,,v5.5
Cre02.g143347.t1.1,Cre02.g143347,,,v5.5
Cre02.g143347.t2.1,Cre02.g143347,,,v5.5
Cre02.g143350.t1.1,Cre02.g143350,,,v5.5
Cre02.g143367.t1.1,Cre02.g143367,,,v5.5
Cre02.g143387.t1.1,Cre02.g143387,,,v5.5
Cre02.g143400.t1.1,Cre02.g143400,,,v5.5
Cre02.g143407.t1.1,Cre02.g143407,,,v5.5
Cre02.g143427.t1.1,Cre02.g143427,,,v5.5
Cre02.g143447.t1.1,Cre02.g143447,,,v5.5
Cre02.g143450.t1.2,Cre02.g143450,,,v5.5
Cre02.g143467.t1.1,Cre02.g143467,,,v5.5
Cre02.g143487.t1.1,Cre02.g143487,,,v5.5
Cre02.g143500.t1.1,Cre02.g143500,,,v5.5
Cre02.g143507.t1.1,Cre02.g143507,,,v5.5
Cre02.g143527.t1.1,Cre02.g143527,,,v5.5
Cre02.g143527.t2.1,Cre02.g143527,,,v5.5
Cre02.g143547.t1.1,Cre02.g143547,,,v5.5
Cre02.g143550.t1.2,Cre02.g143550,LCI16,,v5.5
Cre02.g143567.t1.1,Cre02.g143567,,,v5.5
