gene_id	gene_name	candidate_gene	fold_difference
Cre12.g507400	NA	TRUE	4.13759891780052
Cre12.g510800	CHLI2	TRUE	7.8765959903758
Cre12.g523300	GTR22	FALSE	0.627410088953279
Cre12.g523327	NA	TRUE	0.118811730267773
Cre12.g530350	NA	FALSE	1.34789728935298
Cre12.g533100	NA	FALSE	1.65542443273603
Cre12.g534700	FKB19	TRUE	7.79751191055123
Cre12.g535100	NA	TRUE	3.6261151865487
Cre12.g537950	NA	TRUE	6.40252291204305
Cre12.g540500	PEX11	TRUE	2.49004292821245
Cre12.g540750	NA	TRUE	0
Cre12.g541400	NA	TRUE	2.54165506758985
Cre12.g541550	NA	FALSE	1.16948212266608
Cre12.g542600	NA	FALSE	1.91669127821645
Cre12.g543400	NA	TRUE	0.461391404649407
Cre12.g544150	CYN20-2	FALSE	0.988083793476038
Cre12.g544662	NA	TRUE	2.36354684994122
Cre12.g545250	NA	TRUE	9.07293966123252
Cre12.g546500	NA	FALSE	0.83891529190345
Cre12.g547650	NA	FALSE	0.835165129640213
Cre12.g548100	UBC7	TRUE	4.00489453680332
Cre12.g548391	NA	FALSE	0.997564419419466
Cre12.g548400	LHCBM2	FALSE	0.840022797312389
Cre12.g548800	NA	FALSE	0.654494663635115
Cre12.g548850	NA	TRUE	0.224773030176396
Cre12.g554800	PRK1	FALSE	0.652768429277243
Cre12.g558950	NA	TRUE	0.0730545912760964
Cre12.g560900	CPLD35	FALSE	0.914047798066924
Cre12.g561000	CYN28	FALSE	1.57178160216575
Cre13.g563450	NA	TRUE	5.70864908538804
Cre13.g567950	NA	TRUE	0.301183662725259
Cre13.g569050	NA	TRUE	2.36778063779848
Cre13.g571750	NA	FALSE	0.517362035652595
Cre13.g572500	CGL14	TRUE	0.296762990716567
Cre13.g574550	NA	TRUE	3.89846878356832
Cre13.g582850	NA	TRUE	4.9263960732013
Cre13.g586450	NA	FALSE	1.56678322627624
Cre13.g587300	NA	TRUE	5.05026115874578
Cre13.g587350	NA	FALSE	0.573118766904271
Cre13.g588405	NA	TRUE	2.02742614458675
Cre13.g588950	NA	TRUE	7.5588030297668
Cre13.g594650	NA	FALSE	1.02081917635269
Cre13.g595500	NA	TRUE	2.12728214018175
Cre13.g602650	NA	TRUE	4.85551243016187
Cre13.g606150	NA	TRUE	4.78415045770347
Cre13.g606650	NA	TRUE	2.25324517333183
Cre13.g606675	NA	TRUE	2.39651452096353
Cre14.g611900	NA	TRUE	3.82731887832596
Cre14.g613050	NA	TRUE	0.341191384667752
Cre14.g613100	NA	TRUE	3.10895848998232
Cre14.g614100	GTR26	FALSE	0.612568484329013
Cre14.g617650	NA	TRUE	10.3802908432598
Cre14.g619250	NA	TRUE	6.734357139294
Cre14.g619350	NA	TRUE	2.36769410786423
Cre14.g620550	NA	FALSE	1.26911683859689
Cre14.g621200	NA	TRUE	0.288953847440379
Cre14.g623000	NA	FALSE	1.97192283706621
Cre14.g623403	NA	TRUE	2.38275009102516
Cre14.g623500	NA	TRUE	2.79599531306378
Cre14.g625650	NA	TRUE	2.34453475782429
Cre14.g629700	MME3	TRUE	10.4388673645502
Cre14.g634250	NA	TRUE	NA
Cre15.g637900	NA	TRUE	2.1361311355935
Cre15.g639350	NA	FALSE	1.02519406720484
Cre15.g641200	NA	TRUE	5.13065352667829
Cre15.g642653	NA	FALSE	0.935767926577441
Cre15.g643368	NA	FALSE	1.30887895085874
Cre15.g644400	NA	TRUE	2.67511447565117
Cre15.g645850	NA	TRUE	0.184415371701868
Cre15.g645950	CYP97A5	FALSE	0.773032133937396
Cre15.g646800	NA	FALSE	0.955459118264713
Cre15.g646801	NA	TRUE	0.466854765117747
Cre16.g648950	NA	TRUE	7.16559200034048
Cre16.g650800	TIM13	FALSE	0.623350991658364
Cre16.g652300	CMA2	TRUE	0.402452187528299
Cre16.g656150	NA	TRUE	5.50754400289332
Cre16.g656600	NA	TRUE	0.291757047787467
Cre16.g656800	NA	TRUE	5.61342168249231
Cre16.g656950	NA	FALSE	1.21599737376389
Cre16.g657050	NA	TRUE	2.63786963538144
Cre16.g657200	NA	TRUE	4.38513359897572
Cre16.g659300	CYB5_2	TRUE	3.16340659465476
Cre16.g660250	NA	TRUE	7.82407492920685
Cre16.g661626	NA	TRUE	5.31465448398211
Cre16.g661631	NA	TRUE	2.2151761513342
Cre16.g663000	NA	TRUE	15.793085828188
Cre16.g669450	NA	TRUE	0.0386896194203215
Cre16.g673350	NA	TRUE	NA
Cre16.g673400	NA	TRUE	NA
Cre16.g674300	FAP269	TRUE	4.23482355879704
Cre16.g678300	NA	FALSE	1.49325812235199
Cre16.g681100	NA	FALSE	0.566955447246287
Cre16.g681200	NA	FALSE	0.713643017053186
Cre16.g681250	NA	FALSE	1.58634252353204
Cre16.g681251	NA	FALSE	0.594058818486583
Cre16.g681351	NA	TRUE	Inf
Cre16.g681383	NA	TRUE	93.852617501908
Cre16.g681400	NA	TRUE	6.64855805363387
Cre16.g682050	NA	TRUE	0.30876627886555
Cre16.g684400	NA	TRUE	8.63869055937236
Cre16.g685000	NA	TRUE	6.96943818143331
Cre16.g686750	PTA3	TRUE	18.9862601416975
Cre16.g687350	NA	TRUE	35.5229604336307
Cre16.g689050	NA	FALSE	1.70305816018877
Cre16.g690850	NA	TRUE	0.0857492594177802
Cre16.g693050	NA	TRUE	2.51428920712116
Cre16.g693150	SIR1	TRUE	3.86931539590945
Cre16.g695050	NA	TRUE	4.17639975608643
Cre16.g695100	NA	TRUE	6.65579973298903
Cre17.g696350	NA	FALSE	0.522440505044904
Cre17.g698519	NA	TRUE	4.46952576529696
Cre17.g699800	NA	TRUE	2.15156280311902
Cre17.g700450	NA	TRUE	10.7228055202228
Cre17.g701809	NA	TRUE	2.39158698574254
Cre17.g704200	NA	FALSE	0.575811364375038
Cre17.g705450	LCI26	TRUE	10.5969306356049
Cre17.g707137	NA	FALSE	1.24776683921935
Cre17.g713750	STPK16	FALSE	0.847770795967839
Cre17.g716950	NA	FALSE	1.35543397797506
Cre17.g719450	NA	TRUE	6.01264242929751
Cre17.g722150	PKS3	FALSE	0.888429659124664
Cre17.g722650	NA	TRUE	4.56478325274585
Cre17.g723650	ATO1	TRUE	12.0907990877963
Cre17.g725150	NA	TRUE	2.69792220001452
Cre17.g725600	NA	TRUE	0.0920258916467221
Cre17.g730100	RSEP1	TRUE	83.2893456785198
Cre17.g730300	NA	TRUE	46.8610981138456
Cre17.g733500	NA	TRUE	NA
Cre17.g734650	NA	TRUE	0.435154775173291
