transcript_id,num_detected,num_sampled,proportion,source,annotation_version,gene_id,gene_symbol,pathway_id,transcript_id_v5.3.1
Cre06.g311350.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre06.g311350,,,Cre06.g311350.t1.1
Cre06.g311400.t1.2,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre06.g311400,,,Cre06.g311400.t1.2
Cre06.g311450.t1.1,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre06.g311450,,,Cre06.g311450.t1.3
Cre06.g311500.t1.1,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre06.g311500,,,Cre06.g311500.t1.3
Cre06.g311550.t1.1,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre06.g311550,,,Cre06.g311550.t1.3
Cre06.g311600.t1.2,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre06.g311600,,['Creinhardtii RIBOSYN2-PWY'],Cre06.g311600.t1.2
Cre06.g311650.t1.1,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre06.g311650,,,Cre06.g311650.t1.3
Cre06.g311700.t1.2,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre06.g311700,,,Cre06.g311700.t1.2
Cre06.g311750.t1.1,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre06.g311750,,,Cre06.g311750.t1.3
Cre06.g311800.t1.1,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre06.g311800,,,Cre06.g311800.t1.3
Cre06.g311850.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre06.g311850,,,Cre06.g311850.t1.3
Cre06.g311900.t1.2,0,3,0.0,"['Hemme_2014', 'Bajhaiya_2016', 'Kwak_2017']",v5.5,Cre06.g311900,,,Cre06.g311900.t1.2
Cre06.g311950.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre06.g311950,,['Creinhardtii PWY-5980'],Cre06.g311950.t1.3
Cre07.g312002.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g312002,,,g7218.t1
Cre07.g312050.t1.1,1,2,0.125,"['Bajhaiya_2016', 'Kwak_2017']",v5.5,Cre07.g312050,,,Cre07.g312050.t1.3
Cre07.g312100.t1.1,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre07.g312100,,,Cre07.g312100.t1.3
Cre07.g312150.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g312150,,,Cre07.g312150.t1.3
Cre07.g312250.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g312250,,,Cre07.g312250.t1.3
Cre07.g312300.t1.2,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre07.g312300,,,Cre07.g312300.t1.2
Cre07.g312350.t1.1,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre07.g312350,,,Cre07.g312350.t1.3
Cre07.g312400.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g312400,,['Creinhardtii PWY-7039'],Cre07.g312400.t1.2
Cre07.g312500.t1.2,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g312500,,,g7229.t1
Cre07.g312550.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g312550,,,Cre07.g312550.t1.3
Cre07.g312580.t1.2,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g312580,,,Cre07.g312580.t1.2
Cre07.g312600.t1.2,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g312600,,,Cre07.g312600.t1.2
Cre07.g312650.t1.2,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g312650,,,Cre07.g312650.t1.2
Cre07.g312701.t1.1,1,2,0.125,"['Bajhaiya_2016', 'Kwak_2017']",v5.5,Cre07.g312701,,,g7235.t1
Cre07.g312750.t1.2,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre07.g312750,,,Cre07.g312750.t1.2
Cre07.g312800.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g312800,,,Cre07.g312800.t1.3
Cre07.g312817.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g312817,,,g7238.t1
Cre07.g312833.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g312833,,,g7239.t1
Cre07.g312850.t1.2,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g312850,,,Cre07.g312850.t1.2
Cre07.g312900.t1.1,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre07.g312900,,,Cre07.g312900.t1.3
Cre07.g312950.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g312950,,,Cre07.g313000.t1.3
Cre07.g313000.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g313000,,,g7243.t1
Cre07.g313050.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g313050,,,Cre07.g313050.t1.3
Cre07.g313100.t1.1,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre07.g313100,,,Cre07.g313100.t1.3
Cre07.g313122.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g313122,,,g7246.t1
Cre07.g313143.t1.1,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre07.g313143,,,g7247.t1
Cre07.g313164.t1.1,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre07.g313164,,,g7248.t1
Cre07.g313185.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g313185,,,g7249.t1
Cre07.g313206.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g313206,,,g7250.t1
Cre07.g313250.t1.2,2,2,0.25,"['Bajhaiya_2016', 'Kwak_2017']",v5.5,Cre07.g313250,,,Cre07.g313250.t1.2
Cre07.g313302.t1.1,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre07.g313302,,,g7252.t1
Cre07.g313350.t1.2,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g313350,,,Cre07.g313350.t1.2
Cre07.g313400.t2.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g313400,,,Cre07.g313400.t1.3
Cre07.g313450.t1.2,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g313450,,,Cre07.g313450.t1.2
Cre07.g313500.t1.2,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre07.g313500,,,Cre07.g313500.t1.2
Cre07.g313550.t1.1,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre07.g313550,,,Cre07.g313550.t1.3
Cre07.g313600.t1.2,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g313600,CGL33A,,Cre07.g313600.t1.2
Cre07.g313650.t2.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g313650,,,g7259.t1
Cre07.g313700.t1.1,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre07.g313700,,"['Creinhardtii PWY-5188', 'Creinhardtii TRNA-CHARGING-PWY']",Cre07.g313700.t1.3
Cre07.g313750.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g313750,,,Cre07.g313750.t1.3
Cre07.g313800.t1.2,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g313800,CGL138,,Cre07.g313800.t1.2
Cre07.g313850.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g313850,,,Cre07.g313850.t1.2
Cre07.g313900.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g313900,,,Cre07.g313900.t1.1
Cre07.g313950.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g313950,,,Cre07.g313950.t1.1
Cre07.g314000.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g314000,,,Cre07.g314000.t1.3
Cre07.g314050.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g314050,,,Cre07.g314050.t1.3
Cre07.g314100.t1.2,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre07.g314100,,,Cre07.g314100.t1.2
Cre07.g314150.t1.2,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre07.g314150,ZDS1,['Creinhardtii PWY-6475'],Cre07.g314150.t1.2
Cre07.g314200.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g314200,,,Cre07.g314200.t1.3
Cre07.g314250.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g314250,,,Cre07.g314250.t1.3
Cre07.g314300.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g314300,,,Cre07.g314300.t1.1
Cre07.g314351.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g314351,,,g7273.t1
Cre07.g314400.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g314400,,,Cre07.g314400.t1.3
Cre07.g314450.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g314450,CGL33B,,Cre07.g314450.t1.3
Cre07.g314500.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g314500,,,Cre07.g314500.t1.3
Cre07.g314550.t1.2,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre07.g314550,,,Cre07.g314550.t1.2
Cre07.g314600.t1.2,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g314600,RPI2,"['Creinhardtii CALVIN-PWY', 'Creinhardtii NONOXIPENT-PWY', 'Creinhardtii PENTOSE-P-PWY', 'Creinhardtii PWY-5723']",Cre07.g314600.t1.2
Cre07.g314650.t1.2,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g314650,,,Cre07.g314650.t1.2
Cre07.g314676.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g314676,,,g7280.t1
Cre07.g314700.t1.2,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre07.g314700,,,Cre07.g314700.t1.2
Cre07.g314751.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g314751,,,g7282.t1
Cre07.g314800.t1.2,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g314800,,,g7283.t1
Cre07.g314833.t1.1,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre07.g314833,,,g7284.t1
Cre07.g314866.t1.1,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre07.g314866,,,g7285.t1
Cre07.g314900.t1.1,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre07.g314900,,,Cre07.g314900.t1.3
Cre07.g314950.t1.2,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g314950,,,g7287.t1
Cre07.g315000.t1.1,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre07.g315000,,,Cre07.g314950.t1.2
Cre07.g315050.t2.1,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre07.g315050,,"['Creinhardtii PWY-2161B', 'Creinhardtii PWY-6842']",Cre07.g315050.t1.3
Cre07.g315100.t1.2,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre07.g315100,,,Cre07.g315100.t1.2
Cre07.g315150.t1.2,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre07.g315150,RBD1,,Cre07.g315150.t1.2
Cre07.g315200.t1.1,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre07.g315200,RET1,,Cre07.g315200.t1.3
Cre07.g315250.t1.2,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g315250,,,Cre07.g315250.t1.2
Cre07.g315300.t1.2,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g315300,,,Cre07.g315300.t1.2
Cre07.g315326.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g315326,,,g7295.t1
Cre07.g315350.t1.2,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre07.g315350,,,Cre07.g315350.t1.2
Cre07.g315400.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g315400,,['Creinhardtii PWY-6845'],Cre07.g315400.t1.3
Cre07.g315432.t1.2,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g315432,,,Cre07.g315432.t1.2
Cre07.g315450.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g315450,,,Cre07.g315450.t1.3
Cre07.g315500.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g315500,,,Cre07.g315500.t1.3
Cre07.g315550.t1.1,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre07.g315550,,,Cre07.g315550.t1.3
Cre07.g315600.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g315600,,,Cre07.g315600.t1.3
Cre07.g315650.t1.2,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g315650,,,Cre07.g315650.t1.2
Cre07.g315700.t1.2,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre07.g315700,FKB16-1,,Cre07.g315700.t1.2
Cre07.g315750.t1.2,1,3,0.125,"['Hemme_2014', 'Bajhaiya_2016', 'Kwak_2017']",v5.5,Cre07.g315750,,,g7305.t1
Cre07.g315850.t1.1,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre07.g315850,,,Cre07.g315850.t1.3
Cre07.g315900.t1.2,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre07.g315900,,,Cre07.g315900.t1.2
Cre07.g315950.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g315950,,,Cre07.g315950.t1.3
Cre07.g316000.t1.2,1,2,0.125,"['Hemme_2014', 'Bajhaiya_2016']",v5.5,Cre07.g316000,,,Cre07.g316000.t1.2
Cre07.g316050.t1.2,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g316050,CDJ2,,Cre07.g316050.t1.2
Cre07.g316100.t1.1,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre07.g316100,,,Cre07.g316100.t1.3
Cre07.g316150.t1.1,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre07.g316150,,,Cre07.g316150.t1.3
Cre07.g316200.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g316200,,,Cre07.g316200.t1.3
Cre07.g316350.t1.2,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre07.g316350,,,Cre07.g316350.t1.2
Cre07.g316400.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g316400,,,Cre07.g316400.t1.3
Cre07.g316450.t1.1,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre07.g316450,,,Cre07.g316450.t1.3
Cre07.g316500.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g316500,,,Cre07.g316500.t1.3
Cre07.g316526.t1.2,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g316526,,['Creinhardtii LIPAS-PWY'],Cre07.g316526.t1.2
Cre07.g316550.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g316550,,,Cre07.g316550.t1.3
Cre07.g316600.t1.2,0,2,0.0,"['Bajhaiya_2016', 'Gargouri_2015']",v5.5,Cre07.g316600,,,Cre07.g316600.t1.2
Cre07.g316650.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g316650,,,Cre07.g316650.t1.3
Cre07.g316725.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g316725,,,g7322.t1
Cre07.g316800.t1.2,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g316800,,,Cre07.g316800.t1.2
Cre07.g316850.t1.2,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre07.g316850,MCM4,,Cre07.g316850.t1.2
Cre07.g316900.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g316900,,,Cre07.g316900.t1.3
Cre07.g316992.t1.2,0,1,0.0,['Kwak_2017'],v5.5,Cre07.g316992,,,Cre07.g316992.t4.1
Cre07.g316992.t2.1,0,1,0.0,['Kwak_2017'],v5.5,Cre07.g316992,,,Cre07.g316992.t3.1
Cre07.g316992.t3.1,0,1,0.0,['Kwak_2017'],v5.5,Cre07.g316992,,,Cre07.g316992.t5.1
Cre07.g316992.t5.1,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre07.g316992,,,Cre07.g316992.t1.2
Cre07.g317000.t1.2,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre07.g317000,,,Cre07.g317000.t1.2
Cre07.g317050.t1.2,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g317050,,,Cre07.g317050.t1.2
Cre07.g317100.t2.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g317100,,,g7330.t1
Cre07.g317150.t1.2,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre07.g317150,,,Cre07.g317150.t1.2
Cre07.g317201.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g317201,,,Cre07.g317200.t1.2
Cre07.g317250.t1.1,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre07.g317250,,['Creinhardtii PWY-6902'],Cre07.g317250.t1.3
Cre07.g317300.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g317300,,,Cre07.g317300.t1.3
Cre07.g317350.t1.2,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre07.g317350,,,Cre07.g317350.t1.2
Cre07.g317400.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g317400,,,Cre07.g317400.t1.3
Cre07.g317421.t1.2,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre07.g317421,,,Cre07.g317421.t1.2
Cre07.g317438.t1.2,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g317438,,,Cre07.g317438.t1.2
Cre07.g317450.t2.1,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre07.g317450,,,Cre07.g317450.t1.3
Cre07.g317500.t1.1,1,2,0.125,"['Hemme_2014', 'Bajhaiya_2016']",v5.5,Cre07.g317500,,,Cre07.g317500.t1.3
Cre07.g317550.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g317550,,,Cre07.g317550.t1.2
Cre07.g317576.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g317576,,,g7342.t1
Cre07.g317601.t1.1,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre07.g317601,,,g7343.t1
Cre07.g317626.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g317626,,,g7344.t1
Cre07.g317650.t1.1,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre07.g317650,,,Cre07.g317650.t1.3
Cre07.g317750.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g317750,,,Cre07.g317750.t1.3
Cre07.g317800.t1.2,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g317800,,,Cre07.g317800.t1.2
Cre07.g317850.t1.2,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g317850,,,Cre07.g317850.t1.2
Cre07.g317864.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g317864,,,Cre07.g317900.t1.3
Cre07.g317908.t1.2,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g317908,,,Cre07.g317908.t1.2
Cre07.g317950.t1.1,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre07.g317950,,,Cre07.g317950.t1.3
Cre07.g318000.t1.2,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre07.g318000,,,Cre07.g318000.t1.2
Cre07.g318050.t1.2,2,4,0.25,"['Bajhaiya_2016', 'Blaby_2013', 'Kwak_2017', 'Gargouri_2015']",v5.5,Cre07.g318050,,,g7353.t1
Cre07.g318200.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g318200,CGLD34,,Cre07.g318200.t1.3
Cre07.g318209.t1.2,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g318209,,,Cre07.g318209.t1.2
Cre07.g318250.t2.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g318250,,,Cre07.g318250.t1.3
Cre07.g318276.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g318276,,,g7357.t1
Cre07.g318300.t1.1,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre07.g318300,,,Cre07.g318300.t1.3
Cre07.g318350.t1.2,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g318350,CGL64,,Cre07.g318350.t1.2
Cre07.g318400.t1.1,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre07.g318400,,,Cre07.g318400.t1.3
Cre07.g318426.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g318426,,,g7361.t1
Cre07.g318450.t1.2,2,4,0.25,"['Hemme_2014', 'Bajhaiya_2016', 'Blaby_2013', 'Kwak_2017']",v5.5,Cre07.g318450,SEC61B,,Cre07.g318450.t1.2
Cre07.g318500.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g318500,,"['Creinhardtii PWY-5080', 'Creinhardtii PWY-6433', 'Creinhardtii PWY-6598', 'Creinhardtii PWY-7036', 'Creinhardtii PWY-7619']",Cre07.g318500.t1.3
Cre07.g318551.t1.1,0,2,0.0,"['Bajhaiya_2016', 'Kwak_2017']",v5.5,Cre07.g318551,CYA8,,g7364.t1
Cre07.g318600.t1.2,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g318600,HSP22H,,Cre07.g318600.t1.2
Cre07.g318651.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g318651,,['Creinhardtii PWY-6441'],g7366.t1
Cre07.g318702.t1.1,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre07.g318702,,,g7367.t1
Cre07.g318750.t1.2,0,2,0.0,"['Hemme_2014', 'Bajhaiya_2016']",v5.5,Cre07.g318750,,"['Creinhardtii PWY-6121', 'Creinhardtii PWY-841']",Cre07.g318750.t1.2
Cre07.g318800.t1.2,1,2,0.125,"['Hemme_2014', 'Bajhaiya_2016']",v5.5,Cre07.g318800,HSP22A,,Cre07.g318800.t1.2
Cre07.g318850.t1.2,0,2,0.0,"['Hemme_2014', 'Bajhaiya_2016']",v5.5,Cre07.g318850,HSP22B,,Cre07.g318850.t1.2
Cre07.g318900.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g318900,DNJ2,,Cre07.g318900.t1.3
Cre07.g318950.t1.2,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre07.g318950,,,Cre07.g318950.t1.2
Cre07.g319000.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g319000,,,Cre07.g319000.t1.3
Cre07.g319001.t1.2,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre07.g319001,,,g7375.t1
Cre07.g319002.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g319002,,,g7374.t1
Cre07.g319050.t1.2,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g319050,,,g7376.t1
Cre07.g319100.t1.1,0,2,0.0,"['Hemme_2014', 'Bajhaiya_2016']",v5.5,Cre07.g319100,,,Cre07.g319100.t1.3
Cre07.g319150.t1.2,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g319150,,,Cre07.g319150.t1.2
Cre07.g319200.t1.2,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g319200,,,Cre07.g319200.t1.2
Cre07.g319226.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g319226,,,g7380.t1
Cre07.g319250.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g319250,,,Cre07.g319250.t1.3
Cre07.g319300.t1.1,1,3,0.125,"['Hemme_2014', 'Bajhaiya_2016', 'Kwak_2017']",v5.5,Cre07.g319300,GWD1,['Creinhardtii PWY-6724'],Cre07.g319300.t1.3
Cre07.g319310.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g319310,,,Cre07.g319350.t1.3
Cre07.g319320.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g319320,,,g7384.t1
Cre07.g319330.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g319330,,,g7385.t1
Cre07.g319340.t1.1,0,2,0.0,"['Bajhaiya_2016', 'Kwak_2017']",v5.5,Cre07.g319340,,['Creinhardtii PWY-6724'],g7386.t1
Cre07.g319350.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g319350,,,g7387.t1
Cre07.g319400.t1.2,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g319400,,,Cre07.g319400.t1.2
Cre07.g319452.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g319452,,,g7389.t1
Cre07.g319500.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g319500,,,Cre07.g319500.t1.3
Cre07.g319550.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g319550,,,Cre07.g319550.t1.1
Cre07.g319600.t1.2,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g319600,,"['Creinhardtii PWY-5080', 'Creinhardtii PWY-6433', 'Creinhardtii PWY-6598', 'Creinhardtii PWY-7036', 'Creinhardtii PWY-7619']",Cre07.g319600.t1.2
Cre07.g319650.t1.1,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre07.g319650,,,Cre07.g319650.t1.3
Cre07.g319701.t1.2,0,2,0.0,"['Bajhaiya_2016', 'Gargouri_2015']",v5.5,Cre07.g319701,,,g7394.t1
Cre07.g319750.t1.2,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre07.g319750,,,Cre07.g319750.t1.2
Cre07.g319800.t1.2,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre07.g319800,,,Cre07.g319800.t1.2
Cre07.g319850.t1.2,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre07.g319850,,,Cre07.g319850.t1.2
Cre07.g319900.t1.1,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre07.g319900,,,Cre07.g319900.t1.1
Cre07.g319950.t1.2,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g319950,,,Cre07.g319950.t1.2
Cre07.g320000.t3.1,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre07.g320000,,,Cre07.g320000.t1.2
Cre07.g320050.t1.1,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre07.g320050,,,Cre07.g320050.t1.3
Cre07.g320093.t1.2,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g320093,,,g7402.t1
Cre07.g320100.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g320100,,,Cre07.g320100.t1.3
Cre07.g320150.t1.2,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g320150,,,Cre07.g320150.t1.2
Cre07.g320200.t1.1,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre07.g320200,,,Cre07.g320200.t1.3
Cre07.g320250.t1.1,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g320250,,,Cre07.g320250.t1.3
Cre07.g320300.t1.2,0,1,0.0,['Bajhaiya_2016'],v5.5,Cre07.g320300,,,Cre07.g320300.t1.2
Cre07.g320350.t1.2,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre07.g320350,CDJ5,,Cre07.g320350.t1.2
Cre07.g320400.t1.2,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre07.g320400,,,Cre07.g320400.t1.2
Cre07.g320450.t2.1,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre07.g320450,,,Cre07.g320450.t1.2
Cre07.g320500.t1.2,1,1,0.125,['Bajhaiya_2016'],v5.5,Cre07.g320500,OPR29,,Cre07.g320500.t1.2
